AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2016-08-11 08:47:52.785556	340	12220	-11022	10	3	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.801739	322	12238	-10968	6	1	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.814077	368	12250	-11284	20	0	-25	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.830394	346	12224	-11272	18	-1	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.842890	378	12180	-11004	12	1	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.859041	314	12268	-11030	5	3	-27	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.871534	306	12226	-11238	19	-2	-23	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.887750	328	12214	-11024	10	2	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.900206	340	12240	-11000	7	0	-29	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.916489	328	12230	-11232	20	-2	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.928811	344	12196	-11002	7	5	-22	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.945025	336	12216	-11086	12	3	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.957461	356	12242	-11036	5	2	-27	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.973730	346	12242	-11240	19	-4	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:52.986172	312	12228	-11010	10	4	-25	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.002361	384	12214	-11038	7	2	-23	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.014829	318	12222	-11248	18	-3	-25	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.030983	400	12194	-10990	6	2	-27	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.043360	368	12220	-11038	11	2	-28	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.055721	380	12240	-10962	5	3	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.072059	358	12244	-11244	20	-2	-23	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.088266	368	12210	-10998	10	5	-22	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.100865	344	12214	-10996	8	-1	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.117080	322	12228	-11198	19	-2	-28	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.129354	352	12228	-10958	6	4	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.145699	326	12224	-11056	12	3	-23	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.158101	352	12232	-10904	5	2	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.174300	300	12254	-11262	20	-4	-27	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.186741	350	12226	-11048	9	4	-27	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.199121	316	12228	-10994	7	1	-23	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.215313	324	12260	-11284	20	-2	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.228165	328	12236	-11180	18	-2	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.244128	310	12216	-11040	10	2	-29	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.256485	342	12242	-11020	7	2	-26	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.272775	370	12212	-11224	19	-2	-24	0	0	0	0.40	0.91	-0.09	-0.03
2016-08-11 08:47:53.285132	302	12242	-11044	8	5	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.301477	360	12198	-11048	9	0	-27	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.313888	356	12224	-11204	19	-2	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.330156	362	12242	-11068	7	4	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.342472	360	12252	-11008	11	5	-22	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.358636	350	12230	-10996	6	0	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.371104	344	12198	-11248	19	-1	-28	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.387339	310	12210	-11030	6	2	-26	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.399747	302	12230	-11056	10	1	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.416059	304	12242	-11246	20	-1	-22	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.428494	342	12200	-10918	5	3	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.444777	334	12188	-10984	10	3	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.457125	328	12276	-11004	6	2	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.473377	364	12286	-11254	20	0	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.485796	300	12232	-10982	8	1	-28	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.502103	350	12270	-11070	10	0	-30	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.514497	318	12240	-11246	20	-1	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.530689	302	12234	-11290	20	-2	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.543114	388	12192	-11074	8	3	-24	0	0	0	0.40	-0.72	0.53	0.82
2016-08-11 08:47:53.547189	FIFO overflow!
2016-08-11 08:47:53.563466	318	12180	-11100	17	-1	-30	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.576023	342	12144	-10964	3	1	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.592138	350	12176	-11068	13	0	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.604625	302	12280	-11270	19	8	-15	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.620797	334	12138	-11202	18	-1	-13	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.633205	354	12192	-10956	4	-1	-40	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.649445	318	12362	-11174	13	6	-26	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.661841	366	12242	-11190	18	2	-6	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.678085	406	12214	-10962	4	-1	-28	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.690647	332	12254	-11338	19	-13	-49	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.706854	350	12090	-10946	13	4	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.719289	280	12312	-10878	-1	19	-7	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.731681	396	12314	-10922	6	23	0	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.747851	410	12090	-10992	7	-17	-37	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.764095	262	12232	-11172	17	2	-56	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.776511	294	12170	-10924	6	1	-11	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.788934	338	12298	-11150	17	9	-3	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.805182	350	12276	-11110	14	5	-19	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.821463	378	12188	-11178	12	-10	-37	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.833901	304	12204	-10850	1	2	-48	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.846355	288	12186	-11034	12	0	-25	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.862499	336	12236	-11158	19	2	-6	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.874952	408	12208	-10976	6	3	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.891176	362	12248	-11180	15	-5	-38	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.903777	304	12228	-11088	15	-2	-34	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.920083	348	12258	-10998	6	8	-17	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.932366	354	12230	-10992	6	4	-12	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.948610	358	12274	-11128	12	-2	-27	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.961032	318	12282	-11076	15	-1	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.977240	350	12206	-10954	5	1	-27	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:53.989618	346	12268	-11168	15	0	-25	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.005898	324	12244	-11100	13	2	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.018345	364	12234	-10996	4	3	-26	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.034420	346	12218	-10960	3	2	-26	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.046867	338	12222	-11170	15	-1	-26	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.063127	310	12212	-11126	17	1	-22	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.075572	354	12234	-10922	4	3	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.091874	352	12192	-11196	16	-4	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.104257	316	12212	-11094	15	2	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.120702	276	12248	-11030	5	3	-21	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.132898	364	12242	-10982	4	4	-22	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.149137	380	12234	-11126	14	-4	-28	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.161511	340	12232	-11230	16	2	-29	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.177672	320	12252	-10988	3	4	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.190262	368	12232	-11228	14	-3	-23	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.206506	304	12224	-11154	13	0	-27	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.218907	316	12292	-11228	17	1	-25	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.235138	368	12206	-10946	4	3	-24	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.247648	398	12266	-11186	15	-1	-25	0	0	0	0.40	0.91	-0.08	-0.03
2016-08-11 08:47:54.263849	358	12222	-11112	14	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.276152	304	12252	-10980	3	3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.292446	312	12190	-11156	18	-4	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.304819	302	12266	-11186	14	3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.321246	390	12224	-11024	5	1	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.333403	380	12220	-10908	3	3	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.349664	322	12246	-11174	15	-2	-28	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.362087	330	12244	-11122	16	1	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.366246	FIFO overflow!
2016-08-11 08:47:54.382600	316	12224	-11210	18	-2	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.394896	326	12222	-11004	9	2	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.411236	356	12240	-11080	9	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.423637	320	12298	-10948	4	3	-22	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.439981	340	12202	-11224	19	-3	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.452339	324	12214	-11068	10	2	-29	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.464778	406	12234	-11020	7	1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.480911	346	12232	-11214	19	-1	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.493279	398	12244	-11044	7	4	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.509723	340	12230	-11104	9	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.522010	346	12220	-10978	5	0	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.538250	334	12216	-11220	20	-2	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.550767	316	12260	-10988	9	4	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.567013	360	12266	-11030	7	1	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.579431	330	12170	-11238	19	-2	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.595634	352	12212	-11008	7	3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.608183	318	12266	-11100	11	2	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.624275	360	12252	-10968	5	2	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.636695	334	12206	-11274	19	-2	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.652940	376	12210	-11054	9	4	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.665470	310	12242	-11008	5	1	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.681650	332	12242	-11248	20	-1	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.693936	356	12206	-11022	8	3	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.710287	340	12232	-11026	11	3	-23	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.722723	340	12274	-10996	6	3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.738921	332	12214	-11220	19	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.751364	336	12212	-11066	8	2	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.763861	352	12208	-11022	8	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.780097	320	12200	-11208	19	-2	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.792524	314	12252	-10886	7	5	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.808618	364	12162	-11032	10	3	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.821060	340	12250	-11024	6	1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.837381	380	12232	-11246	18	-1	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.849701	322	12256	-10992	8	4	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.865940	342	12260	-11048	8	0	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.878343	358	12220	-11242	19	-2	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.895795	336	12162	-10998	6	3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.906902	338	12210	-11106	10	4	-22	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.923319	336	12202	-10976	7	1	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.935789	342	12218	-11232	20	-4	-29	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.951912	296	12178	-11010	7	3	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.964284	344	12226	-10974	8	0	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.980572	338	12294	-11218	19	1	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:54.993035	342	12256	-11186	18	-2	-24	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.009288	342	12218	-11028	10	3	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.021658	338	12240	-11004	7	0	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.037850	346	12252	-11190	20	-2	-27	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.050212	322	12278	-11020	8	4	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.066525	342	12214	-11056	9	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.078904	368	12262	-11224	19	-1	-28	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.095314	372	12264	-11256	19	-1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.107659	318	12254	-11036	9	2	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.123812	312	12244	-11054	6	1	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.136470	328	12224	-11252	19	-3	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.152714	278	12214	-10980	7	4	-26	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.165103	294	12220	-11064	8	0	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.181291	378	12222	-11216	19	-1	-25	0	0	0	0.40	0.91	-0.07	-0.03
2016-08-11 08:47:55.185468	FIFO overflow!
2016-08-11 08:47:55.197900	360	12256	-11156	16	-3	-29	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.214147	314	12270	-11114	12	0	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.226648	312	12240	-11164	17	0	-24	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.242695	330	12168	-10950	5	3	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.255148	344	12246	-11164	15	-2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.271346	318	12174	-11162	14	0	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.283819	340	12220	-10974	4	4	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.296264	328	12228	-11018	5	4	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.312432	338	12230	-11084	14	-2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.328689	340	12250	-11170	17	0	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.341066	362	12224	-10960	3	3	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.357362	316	12248	-11204	16	-2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.369767	302	12232	-11130	13	0	-27	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.382179	316	12290	-10936	3	3	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.398533	346	12220	-10946	4	4	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.410971	340	12218	-11146	13	-2	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.427071	296	12226	-11210	17	1	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.439593	344	12232	-10940	3	3	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.455788	370	12206	-11172	16	-2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.468197	354	12236	-11090	14	1	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.484461	380	12206	-10940	3	2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.496976	332	12256	-10976	3	3	-27	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.513059	402	12260	-11102	13	-2	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.525429	360	12184	-11134	16	1	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.541697	334	12204	-10898	2	5	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.554093	324	12266	-11148	17	-3	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.570362	332	12244	-11184	16	1	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.582764	372	12224	-10994	4	2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.599126	350	12254	-10912	3	4	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.611624	360	12242	-11112	15	-2	-27	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.627741	302	12204	-11186	16	0	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.640118	368	12248	-10884	3	3	-24	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.656343	286	12254	-11152	17	-4	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.668718	326	12262	-11118	13	2	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.684995	350	12292	-11208	19	-2	-28	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.697398	340	12238	-10922	4	3	-24	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.713647	336	12232	-11114	14	-1	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.726016	316	12226	-11192	16	1	-26	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.742257	332	12218	-10966	5	3	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.754706	360	12266	-11150	17	-2	-25	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.771005	316	12206	-11070	15	2	-24	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.783334	356	12202	-10948	5	2	-27	0	0	0	0.40	0.91	-0.06	-0.03
2016-08-11 08:47:55.799674	316	12226	-10918	4	3	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.812143	356	12216	-11144	14	-2	-23	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.828367	356	12230	-11088	15	0	-25	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.840692	378	12260	-10948	2	3	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.857017	326	12276	-11238	18	-2	-25	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.869342	334	12254	-11096	13	2	-25	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.885827	308	12210	-11020	4	0	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.898016	338	12280	-10904	3	3	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.914399	338	12222	-11124	16	-2	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.926674	286	12152	-11160	15	1	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.939056	352	12202	-10954	3	3	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.955339	302	12248	-11200	18	0	-23	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.968098	352	12196	-11040	12	3	-23	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.984040	352	12240	-10980	5	0	-28	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:55.996344	346	12208	-10904	5	2	-29	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.012672	382	12290	-11174	16	-1	-23	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.016762	FIFO overflow!
2016-08-11 08:47:56.029143	380	12198	-11012	6	0	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.045450	320	12240	-11176	19	-3	-30	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.058002	302	12260	-10978	7	5	-25	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.074111	328	12212	-11062	12	3	-22	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.086427	372	12220	-10930	5	1	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.102803	360	12226	-11152	19	-3	-28	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.115149	402	12248	-10992	8	2	-25	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.131685	350	12240	-11018	6	1	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.143844	326	12236	-11264	20	-3	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.160039	362	12222	-10984	6	3	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.172492	362	12240	-11120	12	3	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.188723	306	12220	-11024	5	1	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.201180	324	12220	-11258	20	-3	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.217400	362	12200	-11020	9	4	-24	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.229730	342	12240	-10992	7	0	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.246082	318	12244	-11204	20	-2	-27	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.258703	342	12214	-11286	19	-4	-26	0	0	0	0.40	0.92	-0.06	-0.03
2016-08-11 08:47:56.274754	336	12244	-11064	11	3	-23	0	0	0	0.40	0.92	-0.05	-0.03
2016-08-11 08:47:56.287075	354	12240	-11012	5	0	-26	0	0	0	0.40	0.92	-0.05	-0.03
